Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used,FullTolReached,ToldReached,ToldReached,NoRootsFound
60,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.642885999999999957488228119473,642886.000000000000000000000000000000,642886.000000000000000000000000000000,642886.000000000000000000000000000000,18109.673752831044112099334597587585,212301.237262579437810927629470825195,18109.673752792197774397209286689758,212301.235124620026908814907073974609,0.002137959410902112722396850586,0.000000038846337702125310897827,2881,0,0,0,0
61,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024144999999999999795718963469,24145.000000000000000000000000000000,24145.000000000000000000000000000000,24145.000000000000000000000000000000,18092.739568344793951837345957756042,358397.739743346406612545251846313477,18092.693800425931840436533093452454,358397.740176895575132220983505249023,0.000433549168519675731658935547,0.045767918862111400812864303589,2878,0,0,0,777
62,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.100862999999999994327204433375,100863.000000000000000000000000000000,100863.000000000000000000000000000000,100863.000000000000000000000000000000,18092.693800435565208317711949348450,358397.738795996236149221658706665039,18092.693800425931840436533093452454,358397.740176895575132220983505249023,0.001380899338982999324798583984,0.000000009633367881178855895996,3704,31,179,179,928
63,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.642190000000000038582470551773,642190.000000000000000000000000000000,642190.000000000000000000000000000000,642190.000000000000000000000000000000,18092.693800413868302712216973304749,358397.738976176420692354440689086914,18092.693800425935478415340185165405,358397.740176895516924560070037841797,0.001200719096232205629348754883,0.000000012067175703123211860657,2881,0,0,0,0
64,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024160000000000000919264664390,24160.000000000000000000000000000000,24160.000000000000000000000000000000,24160.000000000000000000000000000000,34774.554749334783991798758506774902,198173.223874002316733822226524353027,34774.436590430879732593894004821777,198173.224078935541911050677299499512,0.000204933225177228450775146484,0.118158903904259204864501953125,2878,0,0,0,775
65,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.103995000000000004103384299015,103995.000000000000000000000000000000,103995.000000000000000000000000000000,103995.000000000000000000000000000000,34774.436590432414959650486707687378,198173.223479494539787992835044860840,34774.436590430879732593894004821777,198173.224078935541911050677299499512,0.000599441002123057842254638672,0.000000001535227056592702865601,3707,40,181,181,919
66,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.663132000000000054740212362958,663132.000000000000000000000000000000,663132.000000000000000000000000000000,663132.000000000000000000000000000000,34774.436590514756971970200538635254,198173.223292826325632631778717041016,34774.436590430879732593894004821777,198173.224078935454599559307098388672,0.000786109128966927528381347656,0.000000083877239376306533813477,2881,0,0,0,0
67,,ANCAS,16,15,604800.000000000000000000000000000000,3013.590777491959215694805607199669,2,3001,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026297000000000000929922805426,26297.000000000000000000000000000000,26297.000000000000000000000000000000,26297.000000000000000000000000000000,226.678643088412087536198669113219,34581.230982542241690680384635925293,226.660119366752127234576619230211,34581.215059324938920326530933380127,0.015923217302770353853702545166,0.018523721659960301622049883008,2998,0,0,0,608
68,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3013.590777491959215694805607199669,2,3001,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.188299999999999995159427612634,188300.000000000000000000000000000000,188300.000000000000000000000000000000,188300.000000000000000000000000000000,226.660119366826592113284277729690,34581.215079155677813105285167694092,226.660119366752127234576619230211,34581.215059324938920326530933380127,0.000019830738892778754234313965,0.000000000074464878707658499479,4963,86,390,390,913
69,,CATCH,16,15,604800.000000000000000000000000000000,3013.590777491959215694805607199669,2,3001,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.640978999999999965453412187344,640979.000000000000000000000000000000,640979.000000000000000000000000000000,640979.000000000000000000000000000000,226.660119297746376787472399882972,34581.215079115863773040473461151123,226.660119366752127234576619230211,34581.215059324938920326530933380127,0.000019790924852713942527770996,0.000000069005750447104219347239,3001,0,0,0,0
70,,ANCAS,16,15,604800.000000000000000000000000000000,2847.674797984961060137720778584480,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027814999999999999447108933737,27815.000000000000000000000000000000,27815.000000000000000000000000000000,27815.000000000000000000000000000000,473.567346560576424963073804974556,311664.816864963038824498653411865234,473.669210866530193015933036804199,311664.903747083677444607019424438477,0.086882120638620108366012573242,0.101864305953768052859231829643,3178,0,0,0,655
71,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2847.674797984961060137720778584480,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.193535000000000012576606422954,193535.000000000000000000000000000000,193535.000000000000000000000000000000,193535.000000000000000000000000000000,473.669210866531557257985696196556,311664.903756186831742525100708007812,473.669210866530193015933036804199,311664.903747083677444607019424438477,0.000009103154297918081283569336,0.000000000001364242052659392357,5195,75,404,404,984
72,,CATCH,16,15,604800.000000000000000000000000000000,2847.674797984961060137720778584480,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.687586999999999948229856272519,687587.000000000000000000000000000000,687587.000000000000000000000000000000,687587.000000000000000000000000000000,473.669210864301760466332780197263,311664.903781164204701781272888183594,473.669210866530022485676454380155,311664.903747083735652267932891845703,0.000034080469049513339996337891,0.000000002228262019343674182892,3181,0,0,0,0
73,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024133000000000001672439964295,24133.000000000000000000000000000000,24133.000000000000000000000000000000,24133.000000000000000000000000000000,34783.057834870960505213588476181030,402115.397825345979072153568267822266,34783.568783604881900828331708908081,402115.379467270511668175458908081055,0.018358075467403978109359741211,0.510948733921395614743232727051,2878,0,0,0,778
74,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.104687000000000002275513111272,104687.000000000000000000000000000000,104687.000000000000000000000000000000,104687.000000000000000000000000000000,34783.568783608658122830092906951904,402115.378566372033674269914627075195,34783.568783604881900828331708908081,402115.379467270511668175458908081055,0.000900898477993905544281005859,0.000000003776222001761198043823,3717,27,179,179,932
75,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.665739999999999998436805981328,665740.000000000000000000000000000000,665740.000000000000000000000000000000,665740.000000000000000000000000000000,34783.568783603717747610062360763550,402115.378756604215595871210098266602,34783.568783604881900828331708908081,402115.379466892569325864315032958984,0.000710288353729993104934692383,0.000000001164153218269348144531,2881,0,0,0,0
76,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024168999999999999511723913770,24169.000000000000000000000000000000,24169.000000000000000000000000000000,24169.000000000000000000000000000000,35307.140072687034262344241142272949,545770.822217294014990329742431640625,35306.817748729517916217446327209473,545770.825268204789608716964721679688,0.003050910774618387222290039062,0.322323957516346126794815063477,2878,0,0,0,776
77,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.104992000000000001991296016968,104992.000000000000000000000000000000,104992.000000000000000000000000000000,104992.000000000000000000000000000000,35306.817748730471066664904356002808,545770.824840220040641725063323974609,35306.817748729517916217446327209473,545770.825268204789608716964721679688,0.000427984748966991901397705078,0.000000000953150447458028793335,3712,42,177,177,917
78,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.651930000000000009485745522397,651930.000000000000000000000000000000,651930.000000000000000000000000000000,651930.000000000000000000000000000000,35306.817748668858257587999105453491,545770.824881145847029983997344970703,35306.817748729517916217446327209473,545770.825268204789608716964721679688,0.000387058942578732967376708984,0.000000060659658629447221755981,2881,0,0,0,0
79,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024094000000000000832889313074,24094.000000000000000000000000000000,24094.000000000000000000000000000000,24094.000000000000000000000000000000,34752.442332634636841248720884323120,251210.283156227640574797987937927246,34752.822532464313553646206855773926,251210.273704048478975892066955566406,0.009452179161598905920982360840,0.380199829676712397485971450806,2878,0,0,0,780
80,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.105463000000000001188382725559,105463.000000000000000000000000000000,105463.000000000000000000000000000000,105463.000000000000000000000000000000,34752.822532466045231558382511138916,251210.273124607454519718885421752930,34752.822532464313553646206855773926,251210.273704048478975892066955566406,0.000579441024456173181533813477,0.000000001731677912175655364990,3710,35,178,178,924
81,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.658966000000000051706194881262,658966.000000000000000000000000000000,658966.000000000000000000000000000000,658966.000000000000000000000000000000,34752.822532469166617374867200851440,251210.272992471640463918447494506836,34752.822532464313553646206855773926,251210.273709855769993737339973449707,0.000717384129529818892478942871,0.000000004853063728660345077515,2881,0,0,0,0
82,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024136999999999998733901662717,24137.000000000000000000000000000000,24137.000000000000000000000000000000,24137.000000000000000000000000000000,35078.614204027238884009420871734619,546751.370838981121778488159179687500,35079.156574000546243041753768920898,546751.385683306027203798294067382812,0.014844324905425310134887695312,0.542369973307359032332897186279,2878,0,0,0,778
83,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.102475999999999997647215366214,102476.000000000000000000000000000000,102476.000000000000000000000000000000,102476.000000000000000000000000000000,35079.156574002081470098346471786499,546751.385135321761481463909149169922,35079.156574000546243041753768920898,546751.385683306027203798294067382812,0.000547984265722334384918212891,0.000000001535227056592702865601,3685,24,179,179,935
